Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2014.0,1.0,2.0,18.0,2014.0,1.0,2.0,23.0,0,3048,1,1,,,,,,3048,,,,,,-16.7,0.6072,0,1022.7,1024.3,992.5,,-10.6,16.093,,,,,,,,,,,,,0,,,360,,3.6
2014.0,1.0,2.0,19.0,2014.0,1.0,3.0,0.0,0,3048,1,1,,,,,,3048,,,,,,-17.2,0.5821,0,1023.7,1025.3,993.5,,-10.6,16.093,,,,,,,,,,,,,0,,,360,,6.7
2014.0,1.0,2.0,20.0,2014.0,1.0,3.0,1.0,0,,0.25,0.25,,,,,,3353,,,,,,-18.9,0.6012,0,1024.7,1026.5,994.5,,-12.8,16.093,,,,,,,,,,,,,0,,,350,,3.6
2014.0,1.0,2.0,21.0,2014.0,1.0,3.0,2.0,0,,0,0,,,,,,,,,,,,-20,0.6232,0,1025.1,1026.8,994.8,,-14.4,16.093,,,,,,,,,,,,,0,,,360,,3.1
2014.0,1.0,2.0,22.0,2014.0,1.0,3.0,3.0,0,,0,0,,,,,,,,,,,,-20,0.6548,0,1025.4,1027.1,995.2,,-15,16.093,,,,,,,,,,,,,0,,,350,,2.1
2014.0,1.0,2.0,23.0,2014.0,1.0,3.0,4.0,0,,0,0,,,,,,,,,,,,-20.6,0.7471,0,1025.7,1027.5,995.5,,-17.2,16.093,,,,,,,,,,,,,0,,,360,,1.5
2014.0,1.0,3.0,0.0,2014.0,1.0,3.0,5.0,0,,0,0,,,,,,,,,,,,-22.2,0.7832,0,1026.4,1028.4,996.2,,-19.4,16.093,,,,,,,,,,,,,0,,,310,,1.5
2014.0,1.0,3.0,1.0,2014.0,1.0,3.0,6.0,0,,0,0,,,,,,,,,,,,-21.7,0.7841,0,1027.1,1029,996.8,,-18.9,16.093,,,,,,,,,,,,,0,,,260,,1.5
2014.0,1.0,3.0,2.0,2014.0,1.0,3.0,7.0,0,,0,0,,,,,,,,,,,,-21.7,0.8185,0,1027.4,1029.4,997.2,,-19.4,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,3.0,2014.0,1.0,3.0,8.0,0,,0,0,,,,,,,,,,,,-23.3,0.8678,0,1028.4,1030.4,998.2,,-21.7,14.484,,,,,,,,,,,,,0,,,190,,1.5
2014.0,1.0,3.0,4.0,2014.0,1.0,3.0,9.0,0,,0,0,,,,,,,,,,,,-25,0.7782,0,1028.8,1031,998.5,,-22.2,16.093,,,,,,,,,,,,,0,,,170,,1.5
2014.0,1.0,3.0,5.0,2014.0,1.0,3.0,10.0,0,1433,1,1,,,,,,1433,,,,,,-23.9,0.8224,0,1029.1,1031.3,998.8,,-21.7,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,6.0,2014.0,1.0,3.0,11.0,0,,0.5,0.5,,,,,,1433,,,,,,-25,0.8207,0,1029.1,1031.4,998.8,,-22.8,16.093,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,7.0,2014.0,1.0,3.0,12.0,0,,0,0,,,,,,,,,,,,-25,0.7782,0,1029.1,1031.4,998.8,,-22.2,12.875,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,8.0,2014.0,1.0,3.0,13.0,0,,0,0,,,,,,,,,,,,-25.6,0.8125,0,1029.8,1032.1,999.5,,-23.3,8.047,905,"haze",,,,,,,,,,,16,905,"haze",140,,0
2014.0,1.0,3.0,9.0,2014.0,1.0,3.0,14.0,0,,0,0,,,,,,,,,,,,-25.6,0.7771,0,1030.1,1032.4,999.8,,-22.8,11.265,,,,,,,,,,,,,0,,,,,0
2014.0,1.0,3.0,10.0,2014.0,1.0,3.0,15.0,0,,0,0,,,,,,,,,,,,-22.2,0.869,0,1030.5,1032.9,1000.1,,-20.6,12.875,,,,,,,,,,,,,0,,,170,,1.5
2014.0,1.0,3.0,11.0,2014.0,1.0,3.0,16.0,0,,0,0,,,,,,,,,,,,-18.3,0.7578,0,1030.8,1032.9,1000.5,,-15,16.093,,,,,,,,,,,,,0,,,190,,2.1
2014.0,1.0,3.0,12.0,2014.0,1.0,3.0,17.0,0,,0,0,,,,,,,,,,,,-20,0.5003,0,1029.5,1031.7,999.1,,-11.7,16.093,,,,,,,,,,,,,0,,,180,,4.6
2014.0,1.0,3.0,13.0,2014.0,1.0,3.0,18.0,0,,0,0,,,,,,,,,,,,-19.4,0.4825,0,1028.8,1030.8,998.5,,-10.6,16.093,,,,,,,,,,,,,0,,,200,,4.6
2014.0,1.0,3.0,14.0,2014.0,1.0,3.0,19.0,0,,0,0,,,,,,,,,,,,-18.9,0.4803,0,1027.8,1029.7,997.5,,-10,16.093,,,,,,,,,,,,,0,,,190,,6.2
2014.0,1.0,3.0,15.0,2014.0,1.0,3.0,20.0,0,,0,0,,,,,,,,,,,,-17.8,0.5031,0,1027.1,1029,996.8,,-9.4,16.093,,,,,,,,,,,,,0,,,190,,5.7
2014.0,1.0,3.0,16.0,2014.0,1.0,3.0,21.0,0,,0,0,,,,,,,,,,,,-17.2,0.5294,0,1025.7,1027.7,995.5,,-9.4,16.093,,,,,,,,,,,,,0,,,180,8.8,6.7
2014.0,1.0,3.0,17.0,2014.0,1.0,3.0,22.0,0,3658,1,1,,,,,,3658,,,,,,-17.2,0.5294,0,1024.7,1026.9,994.5,,-9.4,16.093,,,,,,,,,,,,,0,,,170,,6.7
2014.0,1.0,3.0,18.0,2014.0,1.0,3.0,23.0,0,3353,1,1,,,,,,3353,,,,,,-16.1,0.5806,0,1024.4,1026.4,994.2,,-9.4,16.093,,,,,,,,,,,,,0,,,180,9.8,5.7
2014.0,1.0,3.0,19.0,2014.0,1.0,4.0,0.0,0,3658,1,1,,,,,,3658,,,,,,-16.1,0.5582,0,1023.4,1025.3,993.2,,-8.9,16.093,,,,,,,,,,,,,0,,,170,10.3,6.7
2014.0,1.0,3.0,20.0,2014.0,1.0,4.0,1.0,0,,0.25,0.25,,,,,,3658,,,,,,-16.1,0.5582,0,1022,1024.3,991.9,,-8.9,16.093,,,,,,,,,,,,,0,,,160,11.8,6.2
2014.0,1.0,3.0,21.0,2014.0,1.0,4.0,2.0,0,,0,0,,,,,,,,,,,,-16.1,0.5806,0,1021.3,1023.4,991.2,,-9.4,16.093,,,,,,,,,,,,,0,,,170,10.8,6.7
2014.0,1.0,3.0,22.0,2014.0,1.0,4.0,3.0,0,,0,0,,,,,,,,,,,,-15.6,0.6053,0,1020,1022.1,989.9,,-9.4,16.093,,,,,,,,,,,,,0,,,170,,7.7
2014.0,1.0,3.0,23.0,2014.0,1.0,4.0,4.0,0,,0,0,,,,,,,,,,,,-15,0.6362,0,1019,1020.7,988.9,,-9.4,16.093,,,,,,,,,,,,,0,,,170,11.3,7.7
2014.0,1.0,4.0,0.0,2014.0,1.0,4.0,5.0,0,,0,0,,,,,,,,,,,,-14.4,0.6428,0,1018.3,1019.7,988.2,,-8.9,14.484,,,,,,,,,,,,,0,,,180,14.9,9.8
2014.0,1.0,4.0,1.0,2014.0,1.0,4.0,6.0,0,,0,0,,,,,,,,,,,,-14.4,0.6133,0,1016.6,1018.2,986.6,,-8.3,14.484,,,,,,,,,,,,,0,,,180,13.4,9.3
2014.0,1.0,4.0,2.0,2014.0,1.0,4.0,7.0,0,,0,0,,,,,,,,,,,,-13.9,0.6697,0,1016.6,1017.9,986.6,,-8.9,16.093,,,,,,,,,,,,,0,,,180,,7.7
2014.0,1.0,4.0,3.0,2014.0,1.0,4.0,8.0,0,,0,0,,,,,,,,,,,,-13.9,0.639,0,1015.9,1017.4,985.9,,-8.3,16.093,,,,,,,,,,,,,0,,,180,10.8,7.7
2014.0,1.0,4.0,4.0,2014.0,1.0,4.0,9.0,0,,0,0,,,,,,,,,,,,-13.9,0.6146,0,1015.6,1016.8,985.6,,-7.8,16.093,,,,,,,,,,,,,0,,,190,11.3,7.7
2014.0,1.0,4.0,5.0,2014.0,1.0,4.0,10.0,0,,0,0,,,,,,,,,,,,-13.3,0.6455,0,1014.6,1016,984.6,,-7.8,16.093,,,,,,,,,,,,,0,,,200,,7.2
2014.0,1.0,4.0,6.0,2014.0,1.0,4.0,11.0,0,,0,0,,,,,,,,,,,,-13.3,0.5929,0,1013.9,1015.3,983.9,,-6.7,16.093,,,,,,,,,,,,,0,,,190,,7.2
